date,total_cases,new_cases,normalized_new_cases,new_cases_smoothed,total_deaths,new_deaths,normalized_new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
20210123,25074852,170759,0.568321452,176625.857,425390,3347,0.747598839,3138.143,75754.234,515.884,533.609,1285.156,10.112,9.481,0.85,25359,76.613,108076,326.511,,,,,1540640,296711074,896.401,4.654,1680501,5.077,0.1,10,tests performed,20537990,17390345,3027865,1430031,1057387,6.14,5.2,0.91,3162,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210124,25206050,131198,0.436654219,169949.714,427290,1900,0.424391333,3138,76150.599,396.365,513.439,1290.896,5.74,9.48,0.85,25119,75.888,106969,323.167,,,94573,285.717,997617,297708691,899.415,3.014,1670832,5.048,0.099,10.1,tests performed,21848655,18502131,3216836,1310665,1122182,6.53,5.53,0.96,3355,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,36.95
20210125,25357727,151677,0.504812589,171103.857,429268,1978,0.441813715,3201.286,76608.834,458.235,516.926,1296.872,5.976,9.671,0.85,24999,75.525,106233,320.943,,,,,1225199,298933890,903.116,3.701,1662458,5.022,0.1,10,tests performed,22734243,19252279,3346390,885588,1126251,6.8,5.76,1,3368,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210126,25505353,147626,0.491330018,167019.571,433278,4010,0.895689078,3385.143,77054.831,445.996,504.587,1308.987,12.115,10.227,0.85,24893,75.205,104583,315.958,,,,,1771499,300705389,908.468,5.352,1658142,5.009,0.098,10.2,tests performed,23540994,19902237,3481921,806751,1119058,7.04,5.95,1.04,3346,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210127,25659314,153961,0.512414215,162833.857,437241,3963,0.885190976,3321.714,77519.966,465.135,491.941,1320.959,11.973,10.035,0.84,24355,73.579,102619,310.025,,,,,2052618,302758007,914.669,6.201,1648343,4.98,0.096,10.4,tests performed,24652634,20687970,3801053,1111640,1161050,7.37,6.19,1.14,3472,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210128,25828118,168804,0.561814805,159255,441238,3997,0.892785347,3291.429,78029.944,509.978,481.129,1333.035,12.075,9.944,0.84,23784,71.854,100019,302.17,,,,,1895427,304653434,920.396,5.726,1627951,4.918,0.093,10.8,tests performed,26193682,21698606,4263056,1541048,1235330,7.83,6.49,1.27,3694,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210129,25994731,166613,0.554522702,155805.429,444869,3631,0.811034175,3260.857,78533.302,503.359,470.708,1344.004,10.97,9.851,0.84,23118,69.842,96085,290.285,,,,,1831832,306485266,925.93,5.534,1616405,4.883,0.09,11.1,tests performed,27884661,22858318,4780888,1690979,1253815,8.34,6.83,1.43,3749,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210130,26137190,142459,0.474133168,151762.571,447658,2789,0.622961805,3181.143,78963.689,430.386,458.494,1352.43,8.426,9.611,0.84,22704,68.592,92520,279.514,,,,,1430592,307915858,930.252,4.322,1600683,4.836,0.09,11.1,tests performed,29577902,24064165,5259693,1693241,1291416,8.84,7.2,1.57,3861,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210131,26249342,112152,0.373265172,149041.714,449515,1857,0.414786688,3175,79302.514,338.825,450.273,1358.04,5.61,9.592,0.83,22497,67.966,91417,276.182,,,80644,243.636,943729,308859587,933.103,2.851,1592985,4.813,0.087,11.5,tests performed,31123299,25201143,5657142,1545397,1324949,9.31,7.54,1.69,3962,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,33.37
20210201,26384317,134975,0.44922486,146655.714,451587,2072,0.462809917,3188.429,79710.29,407.776,443.065,1364.3,6.26,9.633,0.82,22226,67.147,90561,273.596,,,,,1031389,309890976,936.219,3.116,1565298,4.729,0.089,11.2,tests performed,32222402,26023153,5927847,1099103,1355451,9.63,7.78,1.77,4053,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210202,26499620,115303,0.383752355,142038.143,455019,3432,0.766584767,3105.857,80058.635,348.345,429.115,1374.669,10.368,9.383,0.81,21761,65.743,88971,268.792,,,,,1631192,311522168,941.147,4.928,1545254,4.668,0.087,11.5,tests performed,32780860,26440836,6064792,558458,1319981,9.8,7.91,1.81,3947,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210203,26621311,121691,0.405012947,137428.143,458923,3904,0.872012508,3097.429,80426.278,367.644,415.187,1386.463,11.794,9.358,0.8,21399,64.649,87247,263.584,,,,,1868209,313390377,946.791,5.644,1518910,4.589,0.085,11.8,tests performed,33878254,27154956,6436931,1097394,1317946,10.13,8.12,1.92,3941,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210204,26745317,124006,0.412717748,131028.429,462661,3738,0.834934108,3060.429,80800.916,374.637,395.853,1397.756,11.293,9.246,0.79,20867,63.042,84565,255.481,,,,,1927184,315317561,952.613,5.822,1523447,4.603,0.081,12.3,tests performed,35203710,27905197,6926050,1325456,1287147,10.53,8.34,2.07,3849,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210205,26879739,134422,0.447384361,126429.714,466349,3688,0.823765915,3068.571,81207.021,406.106,381.96,1408.898,11.142,9.271,0.79,20350,61.48,82088,247.998,,,,,1827835,317145396,958.136,5.522,1522876,4.601,0.08,12.5,tests performed,36819212,28909497,7503864,1615502,1276364,11.01,8.64,2.24,3816,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210206,26983915,104176,0.346719385,120960.714,468990,2641,0.589903954,3047.429,81521.75,314.729,365.437,1416.877,7.979,9.207,0.78,19858,59.993,79065,238.865,,,,,1332382,318477778,962.161,4.025,1508846,4.558,0.076,13.2,tests performed,39037964,30250964,8317180,2218752,1351437,11.67,9.05,2.49,4041,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210207,27073661,89746,0.298693346,117759.857,470429,1439,0.321420594,2987.714,81792.884,271.134,355.767,1421.224,4.347,9.026,0.78,19371,58.522,77821,235.107,,,69413,209.705,828152,319305930,964.663,2.502,1492335,4.509,0.075,13.3,tests performed,41210937,31579100,9147185,2172973,1441091,12.32,9.44,2.74,4309,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,27.6
20210208,27164099,90438,0.300996465,111397.429,472048,1619,0.361626089,2923,82066.108,273.224,336.545,1426.115,4.891,8.831,0.78,19322,58.374,76831,232.116,,,,,1041322,320347252,967.809,3.146,1493754,4.513,0.071,14.1,tests performed,42417617,32340146,9518015,1206680,1456459,12.68,9.67,2.85,4355,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210209,27259364,95265,0.317061725,108534.857,475118,3070,0.685727049,2871.286,82353.915,287.807,327.897,1435.39,9.275,8.675,0.78,18926,57.178,75589,228.364,,,,,1690764,322038016,972.917,5.108,1502264,4.539,0.068,14.7,tests performed,43206190,32867213,9840429,788573,1489333,12.92,9.83,2.94,4453,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210210,27354614,95250,0.317011802,104757.571,478418,3300,0.737100737,2785,82641.677,287.762,316.486,1445.36,9.97,8.414,0.77,18311,55.32,72821,220.001,,,,,1636770,323674786,977.862,4.945,1469201,4.439,0.068,14.7,tests performed,44769970,33783384,10469514,1563780,1555959,13.39,10.1,3.13,4652,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210211,27460378,105764,0.35200458,102151.571,481631,3213,0.717668081,2710,82961.204,319.526,308.613,1455.067,9.707,8.187,0.77,17710,53.504,70071,211.693,,,,,1414314,325089100,982.134,4.273,1395934,4.217,0.069,14.5,tests performed,46390270,34723964,11188782,1620300,1598080,13.87,10.38,3.35,4778,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210212,27560048,99670,0.331722481,97187,484551,2920,0.65222247,2600.286,83262.319,301.115,293.614,1463.889,8.822,7.856,0.76,17331,52.359,67508,203.95,,,,,1411079,326500179,986.397,4.263,1336398,4.037,0.069,14.5,tests performed,48410558,35834855,12085830,2020288,1655907,14.48,10.71,3.61,4951,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210213,27647267,87219,0.290282964,94764.571,486749,2198,0.490953764,2537,83525.818,263.499,286.296,1470.529,6.64,7.665,0.75,16862,50.942,64732,195.563,,,,,1100902,327601081,989.723,3.326,1303329,3.938,0.068,14.7,tests performed,50641884,37056122,13082172,2231326,1657703,15.14,11.08,3.91,4957,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210214,27712402,65135,0.216782821,91248.714,487913,1164,0.259995533,2497.714,83722.599,196.781,275.674,1474.046,3.517,7.546,0.74,16346,49.383,63266,191.134,,,55870,168.79,663521,328264602,991.728,2.005,1279810,3.866,0.068,14.7,tests performed,52884356,38292270,14077440,2242472,1667631,15.81,11.45,4.21,4986,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,18.06
20210215,27766681,54279,0.180651796,86083.143,488872,959,0.214205941,2403.429,83886.583,163.984,260.068,1476.943,2.897,7.261,0.73,16225,49.018,62187,187.875,,,,,797372,329061974,994.137,2.409,1244960,3.761,0.067,14.9,tests performed,,,,,1662106,,,,4970,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210216,27829179,62498,0.208006337,81402.143,490623,1751,0.391110118,2215,84075.397,188.814,245.926,1482.233,5.29,6.692,0.73,15919,48.093,61479,185.736,,,,,1248911,330310885,997.91,3.773,1181838,3.57,0.066,15.2,tests performed,55220364,39670551,15015434,,1716311,16.51,11.86,4.49,5132,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210217,27899318,70139,0.233437173,77814.857,493030,2407,0.53763681,2087.429,84287.296,211.899,235.088,1489.505,7.272,6.306,0.75,15577,47.06,62226,187.992,,,,,1469383,331780268,1002.349,4.439,1157926,3.498,0.064,15.6,tests performed,56281827,40268009,15471536,1061463,1644551,16.83,12.04,4.63,4917,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210218,27969229,69911,0.232678342,72693,495550,2520,0.562876927,1988.429,84498.506,211.21,219.615,1497.118,7.613,6.007,0.76,15022,45.383,58280,176.071,,,,,1413664,333193932,1006.62,4.271,1157833,3.498,0.06,16.7,tests performed,57737767,41021049,16162358,1455940,1621071,17.26,12.27,4.83,4847,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210219,28048511,79282,0.263866978,69780.429,498172,2622,0.58566004,1945.857,84738.026,239.521,210.815,1505.039,7.921,5.879,0.79,14493,43.785,56715,171.343,,,,,1352699,334546631,1010.707,4.087,1149493,3.473,0.057,17.5,tests performed,59585043,41977401,17039118,1847276,1596355,17.82,12.55,5.09,4773,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210220,28120119,71608,0.238326311,67550.286,499991,1819,0.406298861,1891.714,84954.363,216.337,204.078,1510.535,5.495,5.715,0.82,14112,42.634,54376,164.277,,,,,1057047,335603678,1013.9,3.193,1143228,3.454,0.055,18.2,tests performed,61289500,42809595,17895667,1704457,1521088,18.33,12.8,5.35,4548,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210221,28177280,57161,0.190243691,66411.143,501242,1251,0.279428189,1904.143,85127.053,172.69,200.636,1514.314,3.779,5.753,0.84,13724,41.462,53591,161.905,,,46506,140.5,683118,336286796,1015.964,2.064,1146028,3.462,0.054,18.5,tests performed,63090634,43628092,18865319,1801134,1458040,18.86,13.05,5.64,4360,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,15.88
20210222,28233431,56151,0.186882201,66678.571,502566,1324,0.29573375,1956.286,85296.693,169.639,201.444,1518.314,4,5.91,0.85,13671,41.302,53002,160.126,,,,,1037915,337324711,1019.1,3.136,1180391,3.566,0.052,19.2,tests performed,64177474,44138118,19438495,1086840,1446445,19.19,13.2,5.81,4325,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210223,28305709,72278,0.24055621,68075.714,504840,2274,0.507929417,2031,85515.053,218.361,205.665,1525.184,6.87,6.136,0.87,13354,40.344,51948,156.941,,,,,1641496,338966207,1024.059,4.959,1236475,3.736,0.052,19.2,tests performed,65032083,44544969,19882544,854609,1401674,19.44,13.32,5.94,4191,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210224,28380445,74736,0.248736945,68732.429,508015,3175,0.709180255,2140.714,85740.84,225.787,207.649,1534.776,9.592,6.467,0.88,12891,38.945,50933,153.875,,,,,1685151,340651358,1029.15,5.091,1267299,3.829,0.051,19.6,tests performed,66464947,45237143,20607261,1432864,1454731,19.87,13.53,6.16,4350,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210225,28457959,77514,0.257982707,69818.571,510460,2445,0.546124637,2130,85975.019,234.179,210.931,1542.163,7.387,6.435,0.88,12466,37.661,49042,148.162,,,,,1609080,342260438,1034.011,4.861,1295215,3.913,0.05,20,tests performed,68274117,46074392,21555117,1809170,1505193,20.41,13.78,6.45,4501,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210226,28535292,77333,0.257380301,69540.143,512531,2071,0.462586553,2051.286,86208.652,233.633,210.089,1548.42,6.257,6.197,0.89,12157,36.728,47221,142.66,,,,,1474003,343734441,1038.464,4.453,1312544,3.965,0.05,20,tests performed,70454064,47184199,22613359,2179947,1552717,21.07,14.11,6.76,4643,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210227,28599936,64644,0.215148671,68545.286,514047,1516,0.338619611,2008,86403.95,195.298,207.084,1553,4.58,6.066,0.89,11718,35.402,45328,136.942,,,,,1073595,344808036,1041.708,3.243,1314908,3.972,0.049,20.4,tests performed,72806180,48435536,23698627,2352116,1645240,21.77,14.48,7.09,4919,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210228,28651355,51419,0.171133122,67725,515142,1095,0.244583426,1985.714,86559.293,155.343,204.606,1556.308,3.308,5.999,0.89,11555,34.909,44867,135.549,,,41785,126.238,632418,345440454,1043.618,1.911,1307665,3.951,0.05,20,tests performed,75236003,49772180,24779920,2429823,1735053,22.5,14.88,7.41,5188,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,12.41
20210301,28709454,58099,0.19336555,68003.286,516663,1521,0.339736431,2013.857,86734.817,175.524,205.446,1560.903,4.595,6.084,0.89,11365,34.335,43728,132.108,,,,,991828,346432282,1046.615,2.996,1301082,3.931,0.049,20.4,tests performed,76899987,50732997,25466405,1663984,1817502,22.99,15.17,7.61,5434,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210302,28766544,57090,0.190007389,65833.571,518611,1948,0.435112799,1967.286,86907.293,172.476,198.891,1566.788,5.885,5.943,0.88,11042,33.359,42657,128.872,,,,,1608410,348040692,1051.474,4.859,1296355,3.916,0.048,20.8,tests performed,78631601,51755447,26162122,1731614,1942788,23.51,15.48,7.82,5809,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210303,28833745,67201,0.223658899,64757.143,521095,2484,0.554835828,1868.571,87110.315,203.023,195.639,1574.293,7.504,5.645,0.88,10748,32.471,42168,127.395,,,,,1733769,349774461,1056.712,5.238,1303300,3.937,0.047,21.3,tests performed,80540474,52855579,26957804,1908873,2010790,24.08,15.8,8.06,6012,68.06,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210304,28901802,68057,0.226507845,63406.143,523037,1942,0.433772616,1796.714,87315.924,205.609,191.558,1580.16,5.867,5.428,0.88,10555,31.888,40159,121.325,,,,,1549242,351323703,1061.392,4.68,1294752,3.912,0.047,21.3,tests performed,82572848,54035670,27795980,2032374,2042676,24.69,16.16,8.31,6108,64.35,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210305,28968231,66429,0.221089522,61848.429,524819,1782,0.398034398,1755.429,87516.614,200.69,186.852,1585.543,5.384,5.303,0.88,10323,31.187,39565,119.531,,,,,1427782,352751485,1065.706,4.314,1288149,3.892,0.046,21.7,tests performed,85008094,55547697,28701201,2435246,2079147,25.42,16.61,8.58,6217,64.35,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210306,29026478,58247,0.193858125,60934.571,526327,1508,0.3368327,1754.286,87692.586,175.971,184.091,1590.099,4.556,5.3,0.88,10028,30.296,38188,115.371,,,,,1064997,353816482,1068.923,3.217,1286921,3.888,0.045,22.2,tests performed,87912323,57358849,29776160,2904229,2158020,26.29,17.15,8.9,6453,64.35,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210307,29067553,41075,0.136706139,59456.857,527027,700,0.156354702,1697.857,87816.678,124.093,179.627,1592.214,2.115,5.129,0.88,9847,29.749,37754,114.06,,,35613,107.591,608242,354424724,1070.761,1.838,1283467,3.878,0.044,22.7,tests performed,90351750,58873710,30686881,2439427,2159392,27.02,17.6,9.18,6457,64.35,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,7.34
20210308,29112472,44919,0.14949977,57574,527769,742,0.165735984,1586.571,87952.384,135.706,173.938,1594.456,2.242,4.793,0.88,9789,29.574,37671,113.809,,,,,974901,355399625,1073.706,2.945,1281049,3.87,0.043,23.3,tests performed,92089852,60005231,31493040,1738102,2169981,27.54,17.94,9.42,6488,64.35,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210309,29170126,57654,0.191884498,57654.571,529577,1808,0.403841858,1566.571,88126.564,174.18,174.182,1599.918,5.462,4.733,0.9,9611,29.036,37018,111.836,,,,,1538143,356937768,1078.353,4.647,1271011,3.84,0.043,23.3,tests performed,93692598,61088527,32102061,1602746,2151571,28.01,18.27,9.6,6433,64.35,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210310,29228034,57908,0.192729863,56327,531150,1573,0.351351351,1436.429,88301.511,174.947,170.171,1604.67,4.752,4.34,0.9,9455,28.565,36645,110.709,,,,,1609186,358546954,1083.215,4.862,1253213,3.786,0.043,23.3,tests performed,95721290,62451150,32904161,2028692,2168688,28.62,18.67,9.84,6485,64.35,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20210311,29290495,62461,0.207883193,55527.571,532712,1562,0.348894349,1382.143,88490.214,188.702,167.756,1609.389,4.719,4.176,0.91,9242,27.921,35899,108.455,,,,,1493844,360040798,1087.728,4.513,1245299,3.762,0.043,23.3,tests performed,98203893,64071674,33863127,2482603,2233006,29.36,19.16,10.13,6677,64.35,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
